,foundation,test_r2,train_r2,alpha,l1_ratio
171,Fairness,0.0314657145645163,0.07547085022099964,1.254305790853641,0.01
172,Loyalty,0.1207334584340034,0.2212769936888137,0.2043639459738377,0.1
173,Authority,0.06815376491040415,0.16373456432302724,0.20533601851805552,0.1
174,Purity,0.13323032139623803,0.24478390076302192,0.8930620126949383,0.01
175,Care,0.036307500239609936,0.07443615242516699,0.03524039921041124,0.99
176,Fairness,0.001309343687093012,0.0959831590634217,1.1523014053205505,0.01
177,Loyalty,0.12522963608265103,0.24109688754818626,0.17148011433491192,0.1
178,Authority,0.07443099620028959,0.18354385467187884,0.16719162763011133,0.1
179,Purity,0.1626806884516273,0.24646052854843203,0.7890376916588406,0.01
180,Care,0.036197428886142635,0.10120802071585389,0.04142001595983597,0.7
181,Fairness,0.019576663118808124,0.08064333443041716,0.2154304776302802,0.1
182,Loyalty,0.10854431973888112,0.23054353611428546,0.20683531589979254,0.1
183,Authority,0.03695639543057605,0.19478853370149352,0.7990032803155247,0.01
184,Purity,0.13791994310610622,0.25513514900318734,0.8583559807491637,0.01
185,Care,0.03521592891522862,0.11945152926544056,0.2236921684816908,0.1
186,Fairness,0.024588064656975273,0.057219035856453604,0.09352955591720175,0.3
187,Loyalty,0.11359323348315253,0.24719254421907721,0.7386766918279114,0.01
188,Authority,0.0774801346923113,0.14739201722553896,0.09066106240139513,0.3
189,Purity,0.14958255101207207,0.2438922443537369,0.9003958759118144,0.01
190,Care,0.05474544478798549,0.128369962938798,1.0113449358897317,0.01
191,Fairness,0.02917048914361353,0.07439368264056989,1.301519893761736,0.01
192,Loyalty,0.16552129539257177,0.21372108577411653,0.19595440905853473,0.1
193,Authority,0.08768098015907644,0.13845871651100528,0.08983779104184401,0.3
194,Purity,0.16157722163442023,0.2378605835331633,0.9093506236994786,0.01
195,Care,0.06184508543183698,0.11974569828014447,1.0658289350554664,0.01
196,Fairness,0.04272057016703601,0.08604285515580756,1.0459304267246505,0.01
197,Loyalty,0.15452517856864623,0.22757433610412092,0.7518321731821754,0.01
198,Authority,0.09852400752426471,0.1394294414796754,0.08962350059592725,0.3
199,Purity,0.13045743065157112,0.23400446158628552,0.10179826526008089,0.3
200,Care,0.03805537450845886,0.10522690891809594,0.25248649709472437,0.1
201,Fairness,0.006921601794349086,0.0799055009981453,0.22551292962171046,0.1
202,Loyalty,0.14384318513831496,0.23050602895322503,0.17433922102100224,0.1
203,Authority,0.07664484287426254,0.18507214580793363,0.7567708049540882,0.01
204,Purity,0.1320044380147921,0.25574014029622105,0.7663663042148376,0.01
205,Care,0.03859081278590837,0.14285849854054933,0.931297546866899,0.01
206,Fairness,0.030770419945664318,0.07792882016729819,0.22115491391797285,0.1
207,Loyalty,0.11419990462513241,0.2349565864027101,0.19281599838839067,0.1
208,Authority,0.08548805301670925,0.16822903843413395,0.19732324402599632,0.1
209,Purity,0.11088487047194018,0.25660804072668464,0.8618393347713558,0.01
210,Care,0.061807077339687266,0.11235489016471378,1.1244573574663572,0.01
211,Fairness,0.02343092270578817,0.04302436201091553,0.2801471582913566,0.1
212,Loyalty,0.1361788686409946,0.2322733699481876,0.7773398172774397,0.01
213,Authority,0.0777112059631232,0.17066122631431646,0.9258881952510691,0.01
214,Purity,0.1501835481897167,0.2482659946712873,0.8238445469182121,0.01
215,Care,0.04479076635267287,0.1040226281792066,0.039076195229596315,0.7
216,Fairness,0.017243771803636898,0.04772897120505337,0.03381654361474108,0.99
217,Loyalty,0.1550574448154256,0.2308476065991969,0.7428433377324669,0.01
218,Authority,0.05980586251048281,0.14111967885715015,0.030141424585810695,0.99
219,Purity,0.15980701619134874,0.2451188862351018,0.8262071055713313,0.01
220,Care,0.036011661768579395,0.12225234064776969,1.0962323164047731,0.01
221,Fairness,0.008183570210747781,0.08884192677704927,1.1593107165640921,0.01
222,Loyalty,0.1064345451379256,0.24764040427182987,0.1736349600878764,0.1
223,Authority,0.08597002080385563,0.16155861241153613,0.9965659709707224,0.01
224,Purity,0.12819037373188213,0.229298562473793,0.10272071086848808,0.3
225,Care,0.023306895460369126,0.14424987730454053,0.9126557906511469,0.01
226,Fairness,0.014840993037905204,0.09042988780699202,1.1098834084262987,0.01
227,Loyalty,0.1288462315266763,0.22672516557136702,0.8268381363762766,0.01
228,Authority,0.09402228886326691,0.15954682598207381,0.21090749946158907,0.1
229,Purity,0.1613057820168443,0.23626044894176623,0.9153141369321603,0.01
230,Care,0.05746338240410098,0.09624813951757638,0.2499443856301467,0.1
231,Fairness,0.022162316747128652,0.06768224122507738,1.409561223234645,0.01
232,Loyalty,0.12513013773196935,0.23542504846072088,0.19017369161909592,0.1
233,Authority,0.06611876642595871,0.19069889615953495,0.7889267345075315,0.01
234,Purity,0.14685555702762076,0.2435379786350973,0.8845876725011937,0.01
235,Care,0.04711062282356937,0.1261158654411052,1.0754430426703867,0.01
236,Fairness,0.014734877366161525,0.04548343685447742,0.033784297788756565,0.99
237,Loyalty,0.14323120834227498,0.2231034600984131,0.04649326730011738,0.5
238,Authority,0.0745470760946717,0.16126233570992998,0.22020388346418415,0.1
239,Purity,0.11715360973201272,0.23869411200927493,0.26180859452423444,0.1
240,Care,0.03555382997786238,0.10932712413428891,0.027300903271845187,0.99
241,Fairness,0.00426368592469506,0.10035017591731066,1.0529687073898828,0.01
242,Loyalty,0.14090350337032642,0.23738479197508966,0.17883988390043823,0.1
243,Authority,0.09289163314765725,0.16218694723447602,0.9624541027394643,0.01
244,Purity,0.15070869447434554,0.25242361451186524,0.7833998180255378,0.01
245,Care,0.05170515819994359,0.11798422725708613,0.2088848211443818,0.1
246,Fairness,0.028004821159000937,0.07343907689438978,1.3183125363215726,0.01
247,Loyalty,0.1291903627103973,0.2318967340927257,0.7880247472381272,0.01
248,Authority,0.07457455528449841,0.17311671523433925,0.8800719344768494,0.01
249,Purity,0.12709023676989883,0.2457783349902627,0.23601287910218346,0.1
