,foundation,test_r2,train_r2,alpha,l1_ratio
88,Authority,0.042931891672631006,0.10518856199298587,0.0014555345661394522,0.01
89,Purity,0.10216869775239934,0.20430320595556195,0.0006081929196358701,0.1
90,Care,0.02876284126352624,0.08845431926656622,0.0020142812292885384,0.01
91,Fairness,0.0007083742257938397,0.05108300362562668,0.0018763086295835309,0.1
92,Loyalty,0.10749609121041148,0.17832086931331503,0.0006068019117915929,0.1
93,Authority,0.054265107976321225,0.10163514645147331,0.0015013657233828857,0.01
94,Purity,0.13127607988844403,0.20236942092672583,0.0004547273619002916,0.9
95,Care,0.030263732335015225,0.08516657993455679,0.002174003224834189,0.01
96,Fairness,0.016033910414819053,0.026517804652993027,0.007615793780266554,0.01
97,Loyalty,0.10320962230658126,0.1727802280100681,0.0006700718004951007,0.1
98,Authority,0.0438457201393474,0.09618215300819988,0.0018962965992284453,0.01
99,Purity,0.13886181375275175,0.18696028548752164,0.000643253745642666,0.5
100,Care,0.03197435676225435,0.083070375833882,0.001644314822754157,0.1
101,Fairness,0.006714622252041114,0.05406709212368166,0.0006704635470391652,0.7
102,Loyalty,0.13073650512911694,0.16259599721968343,0.0007285666684960844,0.1
103,Authority,0.0709560157766127,0.08461033321626721,0.0015995218086710822,0.1
104,Purity,0.13488396060069363,0.19980522771207743,0.0005009411113330314,0.7
105,Care,0.0455138883917765,0.07969416015471831,0.001002779018011194,0.3
106,Fairness,0.007485986875603645,0.05714399122653069,0.0014182024577501556,0.1
107,Loyalty,0.09579778926435234,0.1726221458408087,0.0007219275713141809,0.1
108,Authority,0.05872583558830413,0.09569567227076359,0.0014501157744773129,0.1
109,Purity,0.11759977875917715,0.20038978039632505,0.0005317803369576141,0.5
110,Care,0.06161864412535689,0.07358221584191516,0.0017027796794013754,0.1
111,Fairness,0.009186345576453814,0.044943672242859556,0.0009485967435050889,0.5
112,Loyalty,0.0834874390338497,0.1739243736240137,0.000770033658228844,0.1
113,Authority,0.014052260107651815,0.11964842503691808,0.0010319523946916358,0.1
114,Purity,0.13201095660287898,0.198244173015515,0.0005595693979902868,0.3
115,Care,0.004875754150930334,0.10777466492509336,0.0010514394338838138,0.1
116,Fairness,0.010461733439451337,0.036955400960206664,0.0010779759224347303,0.5
117,Loyalty,0.12553909349525894,0.1622672115821342,0.0007463011797905519,0.1
118,Authority,0.05525432986806966,0.09177107410003271,0.001981813307417308,0.01
119,Purity,0.17126288620166563,0.18626737968305374,0.0005318823219888403,0.5
120,Care,0.013487807708651878,0.0964547954766789,0.0016036735478783678,0.01
121,Fairness,-5.37680447441069e-05,0.05631099624974145,0.0023707245540863474,0.01
122,Loyalty,0.08958038922948397,0.17684275074993128,0.0006647461475061888,0.1
123,Authority,0.04881259765803758,0.10842261794605956,0.0011020684310671643,0.1
124,Purity,0.10242480511536955,0.20864437641403188,0.000574153070578157,0.1
125,Care,0.045147422939797344,0.0838650468574963,0.0014881813862928084,0.1
126,Fairness,0.0006446403736328765,0.030712823505079423,0.0009436033971687132,0.9
127,Loyalty,0.07863499659589246,0.17984150874499416,0.0006722115794139102,0.1
128,Authority,0.023170862057323216,0.11334981731282334,0.0005249020360522071,0.9
129,Purity,0.08853770876724631,0.20688774015460387,0.0005408457596147677,0.5
130,Care,0.045216778730625795,0.0704728713952052,0.003167744624683603,0.01
131,Fairness,0.001126049969860321,0.05178792985728098,0.001892726287238798,0.1
132,Loyalty,0.08956969262389058,0.1765197687525002,0.000673613303855795,0.1
133,Authority,0.06069122554579265,0.09830342579027573,0.0016574119498586999,0.01
134,Purity,0.11931385784492077,0.20394422791392464,0.000550325595965775,0.1
135,Care,0.04783730962479982,0.07390302167098906,0.002730931755938578,0.01
136,Fairness,0.0217876807312547,0.03251280401546963,0.0014923492034224688,0.3
137,Loyalty,0.10592616730742865,0.16628657744223962,0.0007669705228198597,0.1
138,Authority,0.043138203467556036,0.109080455841162,0.0008128016646677741,0.3
139,Purity,0.13608318455268176,0.19471979612409207,0.0006273006329469286,0.1
140,Care,0.028313627649803497,0.08314416863425744,0.0024170571338961613,0.01
141,Fairness,0.017710659920207927,0.045699592400083366,0.002004044411332363,0.1
142,Loyalty,0.11191703124446672,0.17784526975410564,0.0005824201186175908,0.1
143,Authority,0.06179285144636104,0.09861941880661207,0.0015444528147931513,0.01
144,Purity,0.12704640483280105,0.21155711828115575,0.0004125136123741172,0.7
145,Care,0.022266197457828096,0.10392529580714571,0.0010310449382626775,0.1
146,Fairness,0.0005006376258205325,0.06440734349122101,0.0017758787334765434,0.01
147,Loyalty,0.1205269683730934,0.17421146521306974,0.00042851830680748623,0.5
148,Authority,0.06009754997463179,0.09741215645116796,0.0013574952435037842,0.1
149,Purity,0.14373626431243391,0.18919674577726875,0.0005393229001938594,0.7
150,Care,0.021514168438093062,0.08257093869899024,0.002294384376917949,0.01
151,Fairness,-0.0017434227564081528,0.044583390419866586,0.0037492150764106,0.01
152,Loyalty,0.10812308297649564,0.17168457653273395,0.0006854061224280281,0.1
153,Authority,0.05391269900771811,0.09445388004669475,0.001522870804040825,0.1
154,Purity,0.12520867565486093,0.20061365175802803,0.0005058980176434412,0.5
155,Care,0.04388271486825346,0.09237467685709855,0.0012206303053968238,0.1
156,Fairness,0.014566745454665853,0.048614606764342594,0.0018212455953332664,0.1
157,Loyalty,0.10193083437612893,0.17760619572786684,0.0006118312550019857,0.1
158,Authority,0.03563356401849527,0.11427717024542117,0.0011236330832851,0.01
159,Purity,0.13924587381169107,0.2003295271696084,0.0005172328118582283,0.3
160,Care,0.0217021240827161,0.08367498466644518,0.0016965327439152835,0.1
161,Fairness,0.016794269868558587,0.03775567996510365,0.0025090811035167523,0.1
162,Loyalty,0.10375839685671051,0.17707831966963994,0.0005929990052146884,0.1
163,Authority,0.05463196250577573,0.09668426307086408,0.001835399328756017,0.01
164,Purity,0.12822415445916768,0.2031754667388843,0.0005628275577390203,0.1
165,Care,0.04140112813668273,0.08238004728826864,0.0015471258578307182,0.1
166,Fairness,0.012237801312174335,0.04081078363209201,0.0025484245520975882,0.1
167,Loyalty,0.07496479829147107,0.18108423047535738,0.0006850262786247338,0.1
168,Authority,0.038528297209386775,0.10600588041277215,0.0013431915892542505,0.1
169,Purity,0.1132276870048895,0.19623135569395322,0.0006303370803173858,0.5
170,Care,0.030707723219166705,0.09184705396710202,0.0012846583771245002,0.1
171,Fairness,0.010935302772040245,0.04922428172709714,0.0006660566616956198,0.7
172,Loyalty,0.13057994712835885,0.16997003638630304,0.0005893283354687967,0.1
173,Authority,0.06793688920671082,0.09417130835096099,0.0012725633488744436,0.1
174,Purity,0.14484745567833468,0.19363470776122527,0.0005112699445090252,0.5
175,Care,0.043152156651653395,0.08600257265056699,0.001418994986465746,0.1
176,Fairness,0.002921527547281033,0.04350420995668536,0.0013684602218341625,0.3
177,Loyalty,0.0956910260946573,0.17976622944169063,0.0006041082761756342,0.1
178,Authority,0.05344221316702902,0.10276891940160005,0.0012361571798173024,0.1
179,Purity,0.1416907133698534,0.18889533121018331,0.0006115912491792989,0.5
180,Care,0.04907314590899725,0.07856941268785755,0.001694408138591268,0.1
181,Fairness,0.02094157837125976,0.03738663684201393,0.0010251439071886006,0.5
182,Loyalty,0.0823212011660851,0.18137918108785,0.0006047688548731463,0.1
183,Authority,0.011508808197474352,0.10378451073370665,0.0006782300126610163,0.7
184,Purity,0.09850275470664671,0.20775291597845436,0.0005121994171860696,0.7
185,Care,0.02129318450820994,0.08840870125713052,0.0019738910608159015,0.01
186,Fairness,0.020324261770786833,0.027087628677026743,0.0017185077654789532,0.3
187,Loyalty,0.1228147527001856,0.16421705110122586,0.0007208833859691666,0.1
188,Authority,0.07215162240848816,0.08744626964325053,0.001977149910491806,0.01
189,Purity,0.14088567988722034,0.19260296295171053,0.0006575672696145768,0.1
190,Care,0.022210923674231164,0.09070102106099798,0.0014242050498097715,0.1
191,Fairness,-0.0032893568070848644,0.05305568095612567,0.0011660311616200074,0.3
192,Loyalty,0.09811786210545792,0.18279586678762683,0.0005748650907808815,0.1
193,Authority,0.058135901191005424,0.10570730715520504,0.0013509806293957494,0.01
194,Purity,0.1538314568923671,0.19402722035025788,0.000534542065228305,0.3
195,Care,0.035366368134581605,0.0879389493191246,0.0009312221605401412,0.3
196,Fairness,0.005498848371088938,0.04900321047782219,0.003161654249657484,0.01
197,Loyalty,0.08268291306081654,0.16540925371452575,0.0008409080909338299,0.1
198,Authority,0.01947229746918,0.10357700804437697,0.0017994692938890892,0.01
199,Purity,0.10751234511421082,0.20394137847370997,0.0005121605398986969,0.7
200,Care,0.03268662568640179,0.08365065138238559,0.0016963926487740706,0.1
201,Fairness,0.017810527851734426,0.023150290801164486,0.003934529609180375,0.1
202,Loyalty,0.09869028347800535,0.17021738131180797,0.0007194607472546685,0.1
203,Authority,0.061041228681638526,0.0863939235356801,0.0021499594738349577,0.01
204,Purity,0.1422354279540442,0.1950948016651699,0.0005039634777878624,0.7
205,Care,0.039349573133613536,0.07799421468589252,0.0018275717576716726,0.1
206,Fairness,0.019896223056997342,0.03764029444090955,0.002582945812030238,0.1
207,Loyalty,0.10595944705959981,0.17787026780061832,0.0006039647626755557,0.1
208,Authority,0.04124708863432769,0.11148013594096207,0.001295218870408638,0.01
209,Purity,0.13006413455584975,0.198690222705997,0.0005534413384626287,0.5
210,Care,0.019023578843945232,0.09348061995065837,0.0008902176978670289,0.3
211,Fairness,-0.003454316577790273,0.061664734492277606,0.0004955788892306121,0.9
212,Loyalty,0.0724435838916414,0.18426829349333118,0.0006060320954623023,0.1
213,Authority,-0.0029580180164636705,0.1269315225042178,0.0009484950578264935,0.1
214,Purity,0.05461363913837358,0.21691874036068948,0.0005317289476720628,0.3
215,Care,0.039002290520322,0.08414297236587609,0.002156045395075467,0.01
216,Fairness,0.0075194099003965675,0.04306260786880545,0.0024059791162774043,0.1
217,Loyalty,0.14702987407196133,0.16275149958618373,0.0006500229625542121,0.1
218,Authority,0.07604743883858756,0.0932792424514387,0.0016003686046367704,0.01
219,Purity,0.15084824453597,0.19340009543561487,0.0004950256185335117,0.7
220,Care,0.05118989483464331,0.08535161486468057,0.0017179807064317838,0.01
221,Fairness,0.008796019776439179,0.04212256454026131,0.0013703107776008746,0.3
222,Loyalty,0.08770691893850158,0.18021991285307226,0.0006082384723899303,0.1
223,Authority,0.073048403695546,0.09379154748452556,0.001701583446484752,0.01
224,Purity,0.14503677712709218,0.19235449282235495,0.0005547050742135597,0.5
225,Care,0.03689468484160363,0.08673629282731499,0.0019767458504699456,0.01
226,Fairness,0.009132942831887814,0.02938311648864922,0.0018859275459564531,0.3
227,Loyalty,0.09150318082070763,0.18064218999372705,0.000632283643850692,0.1
228,Authority,0.06478671486892507,0.0929265443340278,0.0014205556863732284,0.1
229,Purity,0.11456185440277111,0.20881497700123774,0.00046289558848056187,0.7
230,Care,0.025339192431010127,0.09254536905417499,0.0012910595537806559,0.1
231,Fairness,0.010241745815953052,0.0513608168523253,0.0010793227276987103,0.3
232,Loyalty,0.08974933181983213,0.1714371342011477,0.0007626165459252701,0.1
233,Authority,0.04979066129796572,0.10484816887746395,0.0012170598930779123,0.1
234,Purity,0.11093952139446228,0.20645878678560492,0.0005615847180319157,0.1
235,Care,0.03779519036598933,0.09353253003139606,0.0012321512619064376,0.1
236,Fairness,0.01702636092688148,0.040462680336939005,0.002461850882553208,0.1
237,Loyalty,0.09971655430435222,0.17077419889111334,0.0007274569549513391,0.1
238,Authority,0.04716790385492842,0.10439778614367201,0.0009261678119594706,0.3
239,Purity,0.14478820184732155,0.18747034287863484,0.0006118596018771498,0.5
240,Care,0.0272715390647692,0.08931693380364525,0.0007089889570849792,0.5
241,Fairness,0.002730896617908596,0.052910008791175134,0.0017856857302309612,0.1
242,Loyalty,0.13059572127355767,0.16744075858505758,0.0006465760234857374,0.1
243,Authority,0.05625352295436925,0.09910949947650294,0.0016794002295694303,0.01
244,Purity,0.16089893141943834,0.18684344174711442,0.0005401918648445392,0.7
245,Care,0.04686377380925655,0.07661953888778672,0.0017281364982200766,0.1
246,Fairness,0.0027730101907432747,0.032306983270649736,0.001698226887499341,0.3
247,Loyalty,0.0997898863843586,0.16718362047249458,0.0007688246853255886,0.1
248,Authority,0.03820765709128038,0.09748516059094015,0.0018669920047737307,0.01
249,Purity,0.11612736178835681,0.19683508260540705,0.0005720353708161256,0.7
