,foundation,test_r2,train_r2,alpha,l1_ratio
161,Fairness,-0.000964733058231193,0.001823899025404807,0.004507079814289386,0.01
162,Loyalty,0.11447811936980767,0.0831264696526336,5.0758986011651536e-05,0.99
163,Authority,0.07585434877807884,0.06769679613694424,6.558098773990668e-06,0.5
164,Purity,0.14307352416345287,0.10086316423349273,1.0919596456522988e-05,0.5
165,Care,0.06872711100771334,0.03177874155171734,2.939294749767712e-05,0.99
166,Fairness,-0.0014261453201862562,0.0006662946340687537,0.009967867293548514,0.01
167,Loyalty,0.04809692859505654,0.09945622771780926,5.021062233720348e-06,0.7
168,Authority,0.026379638065402444,0.07942781633540996,5.619414346643994e-06,0.5
169,Purity,0.11410556090783264,0.11184496855271131,9.035446707869626e-06,0.7
170,Care,0.0322895036745422,0.04302171112416586,1.6474459565689355e-05,0.99
171,Fairness,0.0005723002626676355,0.0008464964006709152,0.006847044136070102,0.01
172,Loyalty,0.09697357340827573,0.08656487414092806,7.623740118606575e-05,0.99
173,Authority,0.09199324097980288,0.06260663804059563,7.506188236742508e-06,0.5
174,Purity,0.0957303014930243,0.11361707832718215,1.2320426830148043e-05,0.5
175,Care,0.029453676577038457,0.03869558918105376,7.91133687163821e-05,0.99
176,Fairness,0.001092913961607267,0.0016571051972181783,0.005896396736833231,0.01
177,Loyalty,0.07346601939096653,0.09213816347896109,6.05407588677393e-05,0.99
178,Authority,0.04728708515839242,0.07425696175771934,6.857006257936115e-06,0.5
179,Purity,0.1115974141249999,0.11050937670737304,1.1761985112668327e-05,0.5
180,Care,0.013798795241068085,0.0437763720938914,8.998878464490763e-05,0.99
181,Fairness,-0.008155491305051443,0.0036347912095490154,0.00232830346491005,0.01
182,Loyalty,0.052422861642646534,0.09754973251519772,5.726614223999382e-06,0.7
183,Authority,0.04711375751962377,0.0739354724696345,5.7512826530797405e-06,0.7
184,Purity,0.04310600762470873,0.12683283755117747,9.089342691449313e-06,0.9
185,Care,0.04233914679854589,0.03290627377401689,0.0001251263446447396,0.9
186,Fairness,-0.0013163342827853253,0.0025386354618238682,0.0032903874326834586,0.01
187,Loyalty,0.06519340667937812,0.0969820884530842,3.31361825574463e-05,0.99
188,Authority,0.04927014735760504,0.07242474571822743,1.0869894958434222e-05,0.3
189,Purity,0.09364966889097959,0.11231864917756851,1.2368337399007473e-05,0.5
190,Care,0.03953528371586468,0.03942224349964141,4.093325833646834e-05,0.99
191,Fairness,-0.0031244108350398925,0.0,0.0692758663884998,0.01
192,Loyalty,0.10516066219993114,0.08640774680025731,5.171381698440361e-06,0.7
193,Authority,0.08203055194943298,0.06392132518279714,5.454471566184371e-06,0.5
194,Purity,0.08892229265594576,0.1167092603312535,7.227760597284096e-06,0.9
195,Care,0.025651034760868163,0.0445958760980012,1.3316561063803735e-05,0.9
196,Fairness,0.0021746608190785777,0.0012333416475461823,0.006081573575181632,0.01
197,Loyalty,0.09053623327063554,0.08870019688590258,8.304942163809993e-06,0.5
198,Authority,0.06531712158966063,0.06892569742892796,7.1843466535394614e-06,0.5
199,Purity,0.1512897696188381,0.09936679128841908,1.347794752312931e-05,0.5
200,Care,0.022324582810280602,0.045415971282472434,1.4539864548578468e-05,0.9
201,Fairness,0.001422795160507917,0.0018830941499365927,0.004496241058501277,0.01
202,Loyalty,0.026598877598358217,0.10257161696021921,1.0324201354385632e-05,0.7
203,Authority,0.03744431247514357,0.07550103132752395,6.245678338093133e-06,0.5
204,Purity,0.061556053877994565,0.12261790203816936,8.988134360400041e-06,0.7
205,Care,0.019841384729332057,0.04517882158905362,4.920658091511356e-05,0.99
206,Fairness,-0.0007710628578692091,0.002997771426580198,0.0025394609437298763,0.01
207,Loyalty,0.06924025789933108,0.09627733928852344,4.734297384977556e-06,0.9
208,Authority,0.049445018912858796,0.07376697044262714,4.8897538736605206e-06,0.7
209,Purity,0.08941946518866795,0.11612342991553959,7.132911423834783e-06,0.9
210,Care,0.06059360274230963,0.03453507483801854,5.98136628931382e-06,0.5
211,Fairness,-0.00014466758372622124,0.0,0.0834896787288206,0.01
212,Loyalty,0.09928144121581639,0.08834078042100679,1.871293700518296e-05,0.9
213,Authority,0.08333161662909538,0.06458393074645041,7.1568703410245054e-06,0.7
214,Purity,0.12468205068475613,0.10804823313553158,9.589925718258353e-06,0.7
215,Care,0.017843809778957387,0.043155212470490034,1.8708857390636246e-05,0.3
216,Fairness,-0.001551512476234862,0.0013045256414674355,0.007435602696932651,0.01
217,Loyalty,0.0947338122693634,0.08662789871068399,5.198242762323109e-05,0.99
218,Authority,0.03789246280583303,0.07436883002419048,6.885496846982815e-06,0.5
219,Purity,0.11347705114729245,0.10966016147019686,1.1961822084113768e-05,0.5
220,Care,0.03151712784123617,0.037214825194775036,0.00012829026450033673,0.99
221,Fairness,-0.00824497595038376,0.006955171482428746,0.00011880886589190195,0.01
222,Loyalty,0.09578343263467437,0.08791745310170318,3.8601813253273025e-05,0.99
223,Authority,0.07596517427814464,0.06593668918393236,7.292431907814034e-06,0.5
224,Purity,0.11507294144924651,0.11099387618272749,1.011635704460221e-05,0.7
225,Care,0.055490654693865604,0.03094089901917285,9.50606135481573e-05,0.99
226,Fairness,-0.004751803823763057,0.0,0.08403906669108133,0.01
227,Loyalty,0.08668393797258622,0.09113427451878653,2.086130939386642e-05,0.9
228,Authority,0.07471581251079451,0.06796933477764067,6.123804388907126e-06,0.5
229,Purity,0.11770708493144177,0.10962278023827199,1.1866338466792828e-05,0.7
230,Care,0.029081610835830052,0.04125567264644592,5.5918799028628705e-05,0.99
231,Fairness,-0.008246157862065617,0.009225315535236533,7.521833345822247e-05,0.99
232,Loyalty,0.057792556799982076,0.10005447550474966,5.8496126320370864e-06,0.7
233,Authority,0.03522117422356008,0.07791781539865739,6.639015107462417e-06,0.5
234,Purity,0.08285369874009074,0.11852527413580793,1.2105380075451204e-05,0.7
235,Care,-0.0046592609241840055,0.04925827226318358,6.555923115271252e-05,0.99
236,Fairness,-0.0021310157131495533,0.00311947118683098,0.0036237330114999872,0.01
237,Loyalty,0.08900033358203863,0.09059863574083604,2.2559866508325672e-05,0.99
238,Authority,0.07142654863723241,0.06733211439244613,5.619341258000256e-06,0.5
239,Purity,0.09669667866913023,0.1139000428534842,6.193808348836511e-06,0.9
240,Care,0.04571718891311116,0.03680912028837213,3.459640629255979e-05,0.9
241,Fairness,-0.004504798491518747,0.0036921809120481486,0.0004015316362872707,0.99
242,Loyalty,0.07479652928700542,0.0903984373998612,9.029725292316686e-05,0.99
243,Authority,0.04338726046327113,0.07553682788364757,6.736001893849212e-06,0.5
244,Purity,0.09120630009017616,0.1178260674921513,8.558077372199962e-06,0.7
245,Care,0.01589327399765117,0.04529525562551151,4.771371056868488e-05,0.99
246,Fairness,0.0015324147018228595,0.001115378754660501,0.0061927033758054926,0.01
247,Loyalty,0.10067179591473585,0.08636995605109488,3.6727312346016065e-05,0.99
248,Authority,0.08787834645652604,0.06150588117958877,1.0140414244312996e-05,0.3
249,Purity,0.11858135442788054,0.10687048483136796,1.1231290683544899e-05,0.5
