,foundation,test_r2,train_r2,alpha,l1_ratio
107,Loyalty,0.09545577166468555,0.07613040053565079,1.538182086863723e-05,0.5
108,Authority,0.053217613789602214,0.05683699376551199,9.799073261175177e-05,0.99
109,Purity,0.1084851727195637,0.08647163509463307,1.541883307549988e-05,0.3
110,Care,0.04449349231516664,0.06286629155195167,6.888955615031602e-06,0.5
111,Fairness,-0.006565980596063614,0.022740683457173172,8.61697247471587e-05,0.99
112,Loyalty,0.08476047718300628,0.07892115998083837,9.407947257594327e-05,0.99
113,Authority,0.06614936623781675,0.053119851919412264,7.194545323019617e-05,0.9
114,Purity,0.08626634403906719,0.09424307895391182,9.466986858043516e-06,0.3
115,Care,0.04435843204867729,0.06188154160105952,5.765926699215719e-05,0.99
116,Fairness,0.02165572943132621,0.013669965781971882,0.00010843497997949421,0.99
117,Loyalty,0.08550861322566083,0.08039017679595883,1.2733251237890552e-05,0.5
118,Authority,0.05548255152999526,0.05560239022239777,3.653607031046095e-05,0.7
119,Purity,0.08555252564077842,0.094450434995896,7.017071109746913e-06,0.5
120,Care,0.002074161840535882,0.0740774125998288,5.316772482523886e-06,0.5
121,Fairness,0.0030191379673381036,0.0191930441294621,9.592786767270154e-05,0.99
122,Loyalty,0.05450572377831597,0.08800154563225182,6.57988656353738e-05,0.99
123,Authority,0.05127416509472815,0.05823423611531542,3.662995422125443e-05,0.7
124,Purity,0.06165158742245014,0.10140646744004922,4.3183000371632036e-05,0.99
125,Care,0.03227854660898477,0.06500165638986632,9.56478026520206e-06,0.3
126,Fairness,0.009692166550809178,0.01800117411442459,0.00010026982572298986,0.99
127,Loyalty,0.06976061012883206,0.08409704821517927,1.3754682819111995e-05,0.5
128,Authority,0.05502107483909813,0.05776952256819856,8.172153028337835e-05,0.99
129,Purity,0.08866881077057265,0.09300205920112148,1.2150230003386746e-05,0.3
130,Care,0.0368601650180459,0.06524724207342636,1.4508126459516252e-05,0.7
131,Fairness,-0.00030609717575869055,0.020394854387829287,0.00011167310130102928,0.99
132,Loyalty,0.05612045242165209,0.08275724733585099,7.225113921370963e-05,0.99
133,Authority,0.04553388019496829,0.05852808451975966,6.907477824184294e-05,0.99
134,Purity,0.0684533991973948,0.09412878655700141,9.868940734509142e-06,0.5
135,Care,0.060387114141438714,0.05664851450207142,7.009526108556753e-06,0.3
136,Fairness,0.0141699254024088,0.014177412079923957,9.823354164620524e-05,0.99
137,Loyalty,0.09238133513114821,0.07765200684127715,1.2481835017528441e-05,0.5
138,Authority,0.06991238717080739,0.05052970463373507,8.154924404025285e-05,0.9
139,Purity,0.09494601029982974,0.09127925899408817,1.109643306637817e-05,0.3
140,Care,0.042086727050454464,0.061313854776857024,6.580111700885146e-06,0.3
141,Fairness,0.004203510985337888,0.01793839682026388,8.229600629500004e-05,0.99
142,Loyalty,0.07893505791433175,0.08222410720502149,2.8338916257459084e-05,0.99
143,Authority,0.044299819328504686,0.05865772898188337,6.279551924321429e-05,0.9
144,Purity,0.08691942926057161,0.09100306004737746,1.3951689245341603e-05,0.3
145,Care,0.06345814458071664,0.05809303801047849,5.433367289727076e-06,0.5
146,Fairness,0.021970421184355327,0.01543818082477344,5.7235600020844916e-05,0.9
147,Loyalty,0.0599495093425535,0.08592022742460648,8.025477578338879e-05,0.99
148,Authority,0.02614442253154281,0.06441055168771903,5.5860533066663175e-05,0.9
149,Purity,0.058420081677164615,0.10141956796111329,7.20409304777577e-06,0.5
150,Care,0.029528473313989556,0.06599967986927135,1.170152206563701e-05,0.5
151,Fairness,-0.007189378605237717,0.02188350633283298,0.0001365467852407839,0.99
152,Loyalty,0.05720856221347426,0.08492290315837114,6.672694848698485e-05,0.99
153,Authority,0.04242284930958695,0.06064220818673616,9.044128948710522e-05,0.99
154,Purity,0.027536287987040886,0.10524079705079703,3.4302076138424366e-05,0.9
155,Care,0.04660553266542655,0.06157986793982395,3.505572918296257e-05,0.99
156,Fairness,0.003706606159247672,0.016192367208972547,9.74421246653826e-05,0.99
157,Loyalty,0.06231893440376013,0.08629548544664833,1.1716299840707026e-05,0.5
158,Authority,0.044099342103452566,0.060457230136687246,7.150683994560903e-05,0.99
159,Purity,0.06624802656438322,0.09936834017629159,6.788123918692003e-06,0.5
160,Care,0.03813617149306614,0.06357626562326846,7.808726129362175e-06,0.3
