,foundation,test_r2,train_r2,alpha,l1_ratio
138,Authority,0.14467609695021733,0.16283139225199816,0.0005480080694014463,0.1
139,Purity,0.2417311177233893,0.262769684998723,0.0003241631062741234,0.1
140,Care,0.0655345660752944,0.12602835147642488,0.0007893581297383219,0.01
141,Fairness,0.01126826601560349,0.07816579463467555,0.0010935204066656072,0.01
142,Loyalty,0.18091383630319857,0.2646560042537457,0.0002736861763374571,0.3
143,Authority,0.09965226549342032,0.17885526551844722,0.0005330989071747293,0.1
144,Purity,0.1936905455091683,0.277204152835444,0.00031168442258948484,0.1
145,Care,0.10182912405434563,0.11920193936617085,0.000808800988412088,0.01
146,Fairness,0.04877281674510314,0.061160760426688054,0.0014212202173787616,0.01
147,Loyalty,0.13683386039156242,0.2832860477961995,0.00022847905558048438,0.1
148,Authority,0.04670862089753891,0.20228403294911157,0.00040929112795076624,0.1
149,Purity,0.14052675208254306,0.30226062547367805,0.0002838403821172474,0.9
150,Care,0.029857832228489145,0.14704489420440148,0.0006455326756803104,0.01
151,Fairness,-0.003513265594770054,0.09877360973914262,0.0007055390395385105,0.01
152,Loyalty,0.21373996920934646,0.24623665041220144,0.00029451991991121077,0.1
153,Authority,0.12303800015359967,0.17197876679101964,0.0005119349201846352,0.1
154,Purity,0.1992788592609065,0.2710469478581834,0.00035732427969325164,0.1
155,Care,0.08678776582969228,0.14056960253169704,0.000529493299473411,0.01
156,Fairness,0.028152492206124813,0.08347178040162095,0.0008324559971844145,0.01
157,Loyalty,0.17513143615454874,0.26762119320479716,0.0002497711428008849,0.3
158,Authority,0.11554362781075178,0.17833098258863067,0.0004089982729799564,0.3
159,Purity,0.17339056776900585,0.2888346930128213,0.0002688526933969134,0.1
160,Care,0.07006051785465184,0.13215949212814515,0.0007134349800666233,0.01
161,Fairness,0.03306991174107543,0.08865213067054789,0.0007646426069080664,0.01
162,Loyalty,0.20988695335190455,0.25574348713495987,0.0002838903908293109,0.1
163,Authority,0.12939600809538954,0.17507817719174978,0.0004984485317123539,0.1
164,Purity,0.2505542611002365,0.26274889575118876,0.0003301834929512518,0.1
165,Care,0.09354027568046386,0.13036314388408488,0.0006791731868644009,0.01
166,Fairness,0.026685609370620367,0.08353920196478759,0.0009487335104995019,0.01
167,Loyalty,0.14968633057488,0.2677121444980046,0.00026440496902924295,0.3
168,Authority,0.08939830059782072,0.18456871822147158,0.0005121209170397312,0.1
169,Purity,0.1915641728666091,0.28314096482550866,0.0003083857673434841,0.5
170,Care,0.08502684908241842,0.11889892714706152,0.0008341697544175923,0.01
171,Fairness,0.04181125929276297,0.08264153927059537,0.0006297296381451453,0.1
172,Loyalty,0.14020456376749357,0.2938081934317953,0.00016791235982556872,0.1
173,Authority,0.11974519292221608,0.17599347124130915,0.0003590386952699251,0.99
174,Purity,0.20866225831200247,0.27526505588546857,0.0002871947928336624,0.1
175,Care,0.06454903560168979,0.13871778301587223,0.0006218255687492301,0.01
176,Fairness,0.022309296935892342,0.08997051278417678,0.0007868842515053981,0.01
177,Loyalty,0.13928396878279836,0.2861384404819092,0.00020197864066351848,0.1
178,Authority,0.08951810203879973,0.19836388574672725,0.00034868216968828676,0.1
179,Purity,0.22139456419032733,0.2813997894088258,0.0002606143448221058,0.3
180,Care,0.0665834823710969,0.12496466846274235,0.0008828632050352372,0.01
181,Fairness,0.035899147590584435,0.06503192348203646,0.0014274328238181018,0.01
182,Loyalty,0.18148723409630108,0.2590596364165868,0.000292157838913666,0.1
183,Authority,0.11490120427910033,0.17900521108912237,0.0004206644531698797,0.3
184,Purity,0.16296734011857705,0.2826145634037812,0.0003134687401239244,0.3
185,Care,0.0986764281432041,0.1227544292391669,0.0006483142314085468,0.1
186,Fairness,0.033203218071300555,0.09427343789572318,0.0004338373366617106,0.3
187,Loyalty,0.19959632680590478,0.2622931104047109,0.00024586310577126417,0.3
188,Authority,0.10486257271807131,0.18112752390593012,0.00048582238534321546,0.1
189,Purity,0.17064909612420187,0.29514688273546463,0.00023699915284200844,0.3
190,Care,0.06748974654809814,0.1390350784701423,0.0005962528387705427,0.01
191,Fairness,0.044401218556424094,0.08884049988977527,0.0006851502053738501,0.01
192,Loyalty,0.17900139482348276,0.24670317464222713,0.00032762738654907886,0.99
193,Authority,0.12536316474377207,0.17334720953141192,0.0004757966651396269,0.1
194,Purity,0.20166448255778247,0.27863585217693776,0.00029135608683115625,0.1
195,Care,0.07636134879787015,0.13927691503646933,0.0006172526285621448,0.01
196,Fairness,0.022060208243563362,0.08704521351289618,0.0008581139697172395,0.01
197,Loyalty,0.1919765812803641,0.2532396956689137,0.00032161567791658103,0.1
198,Authority,0.12127555259643175,0.17079868199479353,0.0005822123699383687,0.1
199,Purity,0.2513850207643763,0.2638667490779635,0.0003293052767002626,0.1
200,Care,0.05781812778267703,0.14315101780441541,0.0005768010931801865,0.01
201,Fairness,0.0426958227842017,0.07546064331025693,0.0011022391543068217,0.01
202,Loyalty,0.11037530279359764,0.27921193872925454,0.00023616364948894717,0.1
203,Authority,0.07962272401901271,0.18771533100752047,0.00043989043182456224,0.1
204,Purity,0.14662677572623306,0.29485190469496614,0.00025222360388615526,0.1
205,Care,0.03772429037136782,0.14624352095846183,0.0006914077279586964,0.01
206,Fairness,0.010886408549904414,0.10796416925364638,0.0005473845827438332,0.01
207,Loyalty,0.19287608617250374,0.2576357419956682,0.00028629091391086053,0.1
208,Authority,0.10679391344360634,0.18291584184590137,0.00045780418377959324,0.1
209,Purity,0.24182616894602627,0.2707606628107839,0.00027723581824962823,0.5
210,Care,0.09166750248111966,0.1257411045670529,0.0007543355326994568,0.01
211,Fairness,0.03436930290064,0.0668687693736576,0.0013846900103273512,0.01
212,Loyalty,0.20560868549971634,0.2649228160588696,0.00024154944710283192,0.1
213,Authority,0.12986076078002484,0.17874023983487786,0.00046855757366187173,0.1
214,Purity,0.24073183937600284,0.2656268359306527,0.00032575199880821045,0.1
215,Care,0.087966478624665,0.12337049473956818,0.0007840912488899627,0.01
216,Fairness,0.048146573451241625,0.07290569270213465,0.0010637342440848764,0.01
217,Loyalty,0.16478762577783113,0.2681343976355888,0.000249512290153293,0.5
218,Authority,0.08303594749548948,0.18278573216073424,0.00033603669112698383,0.99
219,Purity,0.1727218774539666,0.28528271204849054,0.0003090394810691969,0.1
220,Care,0.10388899246540018,0.11769822298947719,0.0008239017996097884,0.01
221,Fairness,0.03297055116230874,0.07907497570652455,0.0009478832376716214,0.01
222,Loyalty,0.19688780765418024,0.255267811065798,0.0002760880777556321,0.3
223,Authority,0.13441063288233956,0.16895843372872854,0.0005091471793644466,0.1
224,Purity,0.21409915394945989,0.27673895942164173,0.00031001608626346423,0.7
225,Care,0.08640914174600445,0.12836061400447796,0.0006842716396807635,0.01
226,Fairness,0.0023273893223384468,0.0942379565855086,0.0007729726693899169,0.01
227,Loyalty,0.17475634963505693,0.26779787064355887,0.0002530062150997446,0.1
228,Authority,0.12079667405387784,0.17479827764671452,0.000561012936736142,0.1
229,Purity,0.21956680701057663,0.2700461843236569,0.00032602117084583326,0.1
230,Care,0.07305603407857986,0.13287338598895626,0.0006684386848323996,0.01
231,Fairness,0.02908612274289013,0.08949804668217343,0.0007753943064973969,0.01
232,Loyalty,0.17560454203659415,0.2739526223442257,0.0002314664790776959,0.1
233,Authority,0.08360734842631434,0.18835177991238472,0.00047140136175408495,0.1
234,Purity,0.18936596407188266,0.2836197309235733,0.00029626886976016025,0.1
235,Care,0.06689492373321959,0.13295426404738198,0.0007029618517865062,0.01
236,Fairness,0.027131936191176598,0.07854354373754346,0.0005730626001618858,0.3
237,Loyalty,0.20808380608201915,0.2647795989911227,0.00022411111173898797,0.7
238,Authority,0.1284166211709884,0.16797868797486837,0.00035762841616089944,0.99
239,Purity,0.2269898803416578,0.2814807541116272,0.00025326198837054325,0.3
240,Care,0.07880322125684047,0.11757497288496632,0.0004049751978570502,0.9
241,Fairness,0.022889954295904125,0.07624153845046289,0.001065706900910342,0.01
242,Loyalty,0.15224473647788128,0.27507400965638673,0.00022919760970027437,0.1
243,Authority,0.09684642497397788,0.17902826761989787,0.0003858869910119205,0.5
244,Purity,0.1683463979904205,0.2781981488836538,0.00038136141987221516,0.9
245,Care,0.037997815930097434,0.15293348642649063,0.0005398859177252112,0.01
246,Fairness,0.027419583951412974,0.09075383407925186,0.0007319242915801668,0.01
247,Loyalty,0.19635319144772645,0.2584286723925925,0.0002606053676568053,0.1
248,Authority,0.13339827571112628,0.17954350588329215,0.00028878450003746233,0.9
249,Purity,0.2014457297899449,0.27542617414531256,0.00030294635475664497,0.1
