,foundation,test_r2,train_r2,alpha,l1_ratio
139,Purity,0.03732359027868304,0.030031601080601655,1.0457407907560709e-05,0.99
140,Care,0.010125445105684916,0.01928164145589839,1.7054287173551072e-06,0.3
141,Fairness,-0.00575582462960833,0.011281575038397329,4.835218773282102e-06,0.1
142,Loyalty,0.007614444176768487,0.030297624170081527,2.924829312792484e-07,0.7
143,Authority,-0.00453469154044206,0.029101358670456157,5.3679024317723474e-06,0.99
144,Purity,0.017697176194237274,0.03749749703080174,7.031470185520153e-07,0.9
145,Care,0.00806957421560206,0.022807468407669895,1.2189764642433054e-06,0.3
146,Fairness,0.009239826969394183,0.007017572856653831,4.2495341151476635e-05,0.99
147,Loyalty,0.018479596667261844,0.027160507741435747,5.223225105552521e-06,0.99
148,Authority,0.009515463704812932,0.025169061614007227,4.929364660978835e-06,0.99
149,Purity,0.0229289031470995,0.03448630411974363,7.185275677934128e-07,0.9
150,Care,0.006144337721573412,0.020691780046114272,2.1707729924742455e-05,0.99
151,Fairness,0.0035075684638109506,0.011637248970314373,4.2313952681676355e-06,0.1
152,Loyalty,-0.0018778894133779644,0.03352367470423334,4.373632876636908e-06,0.99
153,Authority,0.009034726726656173,0.027475034205164728,3.872973104211752e-06,0.99
154,Purity,0.017181915938830894,0.03751723106424809,4.913417997732088e-07,0.7
155,Care,0.015027522495309475,0.017144565798462907,3.185730139831518e-05,0.99
156,Fairness,-0.005626562154662951,0.013031394105431526,2.211353522179996e-06,0.1
157,Loyalty,0.034942200431343995,0.024669989799609326,4.998022988148465e-07,0.9
158,Authority,0.031135861940656318,0.021247593900618145,3.767556844254241e-06,0.99
159,Purity,0.011790783719544895,0.038623673072920806,7.897749264195111e-07,0.9
160,Care,0.025332823753484224,0.01637181630786233,1.8135731061810147e-05,0.99
161,Fairness,0.007315063145227341,0.008209106624564866,1.6099824132225584e-05,0.7
162,Loyalty,0.02004868638447932,0.02776379545670582,6.907989973827001e-06,0.99
