,foundation,test_r2,train_r2,alpha,l1_ratio
217,Loyalty,0.13694178304150162,0.2014347605909137,1.3032337783630778e-05,0.99
218,Authority,0.07739556742363551,0.13942860832452864,2.3756011487096946e-05,0.9
219,Purity,0.14474259052661587,0.22653945828276179,1.803226089373727e-05,0.99
220,Care,0.0822182247171146,0.08362524401941596,7.670551530871458e-05,0.99
221,Fairness,0.014510184430118533,0.060781144542440435,4.3545895794543304e-05,0.99
222,Loyalty,0.1614389512305533,0.18666630278993424,2.6792624895254435e-05,0.99
223,Authority,0.10431354205677223,0.12105201848372638,4.738484837327225e-05,0.9
224,Purity,0.18151200844743265,0.2158298220718139,1.1311599371381675e-05,0.9
225,Care,0.0789576332501043,0.08871078011495115,4.2011771650171916e-05,0.9
226,Fairness,-0.004343069077360706,0.058571677165758174,5.50606106148199e-05,0.99
227,Loyalty,0.15167917446742563,0.19302027756158646,2.2629971129075572e-05,0.99
228,Authority,0.09914374570786222,0.11510281249158616,6.968323367459115e-05,0.9
229,Purity,0.19396008411528864,0.2037541527569976,3.876303060198504e-05,0.99
230,Care,0.06089048556304699,0.08679101684531998,3.870398093857172e-05,0.3
231,Fairness,0.021262230191270493,0.06480172043963317,3.4894482920439506e-05,0.99
232,Loyalty,0.15735666303282392,0.19492918253880465,1.824949773714092e-05,0.99
233,Authority,0.0638307218431009,0.14230861475031475,4.0169497270438525e-05,0.99
234,Purity,0.16480807411671072,0.22069375607271335,1.125451937978055e-05,0.9
235,Care,0.0105587303279846,0.09340676188313635,7.445178234176381e-05,0.99
236,Fairness,0.016703642903940108,0.06412105147106506,3.435675801751326e-05,0.99
237,Loyalty,0.12662612328053358,0.19512967688582716,1.1654818790545809e-05,0.9
238,Authority,0.05318943285042421,0.1319656912267585,1.3051926865253843e-05,0.5
239,Purity,0.19322784386270087,0.21173476789450085,1.0576882173499457e-05,0.9
240,Care,0.0702193790085206,0.08785932707883493,6.59426814335655e-05,0.99
241,Fairness,0.01930948171124358,0.062327412754817346,3.377876339049904e-05,0.99
242,Loyalty,0.1216766387686895,0.20591894799466248,8.556319279298591e-06,0.99
243,Authority,0.07519868707552324,0.11707538303838982,0.00010012729782639783,0.99
244,Purity,0.1574936509085597,0.22584016895275372,1.1451979785474491e-05,0.99
245,Care,0.029602569765908915,0.10862182418325361,2.6353506162879917e-05,0.9
246,Fairness,0.018054778212058586,0.07472696828976821,1.6456921727111316e-05,0.99
247,Loyalty,0.15489103610130017,0.19857398716563435,8.776422925991515e-06,0.99
248,Authority,0.12776561660882446,0.11986363114740994,3.9145671493915185e-05,0.9
249,Purity,0.16145386223528158,0.2161737072145392,2.8748118422392945e-05,0.99
