,foundation,test_r2,train_r2,alpha,l1_ratio
191,Fairness,0.030671860848901722,0.09686277248852104,0.024788351253529673,0.01
192,Loyalty,0.21425363964591126,0.27907040077806666,0.009879438322694712,0.01
193,Authority,0.14755149234471687,0.17781591651780004,0.01812927659272327,0.01
194,Purity,0.18461306631396857,0.31958313352242873,0.0030043759776462284,0.3
195,Care,0.10101331902706157,0.14454320234011564,0.008047783411305116,0.1
196,Fairness,0.05013982374747139,0.1062118631715413,0.01916252740400166,0.01
197,Loyalty,0.16964152442168,0.2615738249168508,0.015296675168552657,0.01
198,Authority,0.08331585791092766,0.19640315158133803,0.017948906299519306,0.01
199,Purity,0.20139557322708745,0.30459641140079474,0.003457994953580843,0.3
200,Care,0.062166121695429566,0.15449941682952295,0.008368485814900697,0.1
201,Fairness,0.037682856765301254,0.10848250756066591,0.019242593586843125,0.01
202,Loyalty,0.21737247383741143,0.26505798649637724,0.011614841679084466,0.01
203,Authority,0.15052750739923748,0.17104886464835345,0.020460402527986712,0.01
204,Purity,0.22400211543134796,0.2999621354795642,0.003300352495166845,0.3
205,Care,0.06694852052276956,0.17413440467848462,0.014638122465222801,0.01
206,Fairness,0.02074173666729362,0.10620973176761317,0.02308138009016092,0.01
207,Loyalty,0.10005122519362952,0.302936201790027,0.009762863670415697,0.01
208,Authority,0.062012886166781356,0.2013308276217176,0.018068038728164294,0.01
209,Purity,0.08641973566262051,0.32782108030663204,0.005429928187799567,0.1
210,Care,0.07803813929199044,0.1567497814173191,0.01739502863049065,0.01
211,Fairness,0.04059459083751493,0.08888408607458986,0.02623384546993749,0.01
212,Loyalty,0.16603987031621859,0.2807834728086134,0.006339026681931816,0.1
213,Authority,0.08844650594595094,0.19647756135859928,0.017707893739718587,0.01
214,Purity,0.2005983153075519,0.29763348314373317,0.003600500305457039,0.3
215,Care,0.06546333644243763,0.16455871773160502,0.007483150540589748,0.1
216,Fairness,0.016987330702198378,0.13226252150758577,0.015121712317395111,0.01
217,Loyalty,0.19452148300451844,0.2739194934039981,0.011764508987932756,0.01
218,Authority,0.11291097643744608,0.1977145941871562,0.015974637753684098,0.01
219,Purity,0.19849461317923456,0.3025365167060754,0.008829126738182484,0.01
220,Care,0.10019184029154238,0.12943069233569104,0.009830433872236935,0.1
221,Fairness,0.02964854090500124,0.10770541702194136,0.020227385558089853,0.01
222,Loyalty,0.205252529448417,0.2572641397646822,0.014603787711751593,0.01
223,Authority,0.130759394853443,0.1818549834996206,0.019064267435528064,0.01
224,Purity,0.21564678483384359,0.3066713082210031,0.005525882092068154,0.1
225,Care,0.056284035014051215,0.1647807084899765,0.016741792244466158,0.01
226,Fairness,0.02691973213220411,0.10956585643470318,0.02043037722834806,0.01
227,Loyalty,0.15998499317617,0.28523562486661347,0.0059798758805441835,0.1
228,Authority,0.12180725823694794,0.17850394586550067,0.020742397429045125,0.01
229,Purity,0.22039671738198774,0.27774681479612584,0.004038420592989259,0.3
230,Care,0.08540970241112356,0.14265918704671376,0.021385788767890032,0.01
231,Fairness,0.030651452384948263,0.08135225828180559,0.030526289724894157,0.01
232,Loyalty,0.1485719511045116,0.3077163699536366,0.004794493307333674,0.1
233,Authority,0.11052538561133318,0.18658308596302042,0.019119627308289592,0.01
234,Purity,0.19232523874257845,0.3129441540515733,0.0031781895619140002,0.3
235,Care,0.05469008234234973,0.16582890258322902,0.007618972290707705,0.1
236,Fairness,0.04284277214936938,0.11237248159296842,0.01795000016504859,0.01
237,Loyalty,0.18281151095671877,0.2614764958393755,0.014987452925228947,0.01
238,Authority,0.09741106471836547,0.19228296523109,0.01844865634726347,0.01
239,Purity,0.11013320546245275,0.3378594778337384,0.0048764023242234104,0.1
240,Care,0.08336162113499535,0.15605994611493956,0.017725223157653854,0.01
241,Fairness,0.019833590098603082,0.10331282372202977,0.023731936346205764,0.01
242,Loyalty,0.2014029792186749,0.27675572215908417,0.010048014006441383,0.01
243,Authority,0.1345124256362591,0.167176775618591,0.02366031080464173,0.01
244,Purity,0.21946379422976436,0.2957806030445703,0.00909590708310056,0.01
245,Care,0.08872534555813505,0.15777481887751688,0.016278857274287115,0.01
246,Fairness,0.01254255608462096,0.12714697439414002,0.01621257036147991,0.01
247,Loyalty,0.16727335057089254,0.28899912068287925,0.010178461427009648,0.01
248,Authority,0.07359717615848749,0.21027403066529404,0.014938377796588458,0.01
249,Purity,0.20579680064978545,0.31533648293519534,0.005060001020262894,0.1
